Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Order_Date,Delivery_Date,,
876,C016,4,4,6/11/2023,9:38:36,14/11/2023,20:47:44,Jaunpur,Diwali,6/11/2023,14/11/2023,,
877,C041,46,5,9/3/2023,23:16:16,18/3/2023,12:27:24,Hazaribagh,Anniversary,9/3/2023,18/3/2023,,
878,C057,4,2,10/11/2023,16:36:59,19/11/2023,16:45:34,Singrauli,Diwali,10/11/2023,19/11/2023,,
879,C092,33,2,7/2/2023,5:34:34,10/2/2023,11:27:38,Kishanganj,Valentine's Day,7/2/2023,10/2/2023,,
880,C044,34,5,8/29/2023,22:14:26,31/8/2023,4:54:50,Purnia,Raksha Bandhan,29/8/2023,31/8/2023,,
881,C015,28,4,8/21/2023,15:17:42,28/8/2023,12:59:45,New Delhi,Raksha Bandhan,21/8/2023,28/8/2023,,
882,C089,64,2,8/29/2023,5:32:40,8/9/2023,16:14:53,Srikakulam,Raksha Bandhan,29/8/2023,8/9/2023,,
883,C041,36,4,7/16/2023,19:44:04,17/7/2023,21:03:02,Shahjahanpur,Birthday,16/7/2023,17/7/2023,,
884,C091,10,3,3/18/2023,22:15:44,27/3/2023,18:59:55,Tezpur,Birthday,18/3/2023,27/3/2023,,
885,C084,42,2,10/17/2023,19:52:58,21/10/2023,18:46:10,Pudukkottai,All Occasions,17/10/2023,21/10/2023,,
886,C045,53,3,8/21/2023,8:23:02,25/8/2023,19:52:35,Nanded,Raksha Bandhan,21/8/2023,25/8/2023,,
887,C091,51,3,6/29/2023,17:20:29,30/6/2023,9:55:50,Visakhapatnam,All Occasions,29/6/2023,30/6/2023,,
888,C014,69,3,6/3/2023,11:34:43,11/3/2023,15:14:09,Gandhinagar,Holi,6/3/2023,11/3/2023,,
889,C050,36,3,8/16/2023,23:06:44,18/8/2023,10:05:02,Bangalore,Birthday,16/8/2023,18/8/2023,,
890,C064,45,4,3/23/2023,23:25:20,27/3/2023,11:38:15,Kharagpur,Birthday,23/3/2023,27/3/2023,,
891,C027,58,2,8/2/2023,14:56:43,16/2/2023,23:54:45,Shivpuri,Valentine's Day,8/2/2023,16/2/2023,,
892,C025,11,4,6/2/2023,18:33:04,7/2/2023,1:26:54,Thrissur,Valentine's Day,6/2/2023,7/2/2023,,
893,C010,63,3,3/28/2023,15:40:42,7/4/2023,14:49:23,Sangli-Miraj & Kupwad,All Occasions,28/3/2023,7/4/2023,,
894,C092,54,4,10/14/2023,14:05:43,21/10/2023,23:10:21,Proddatur,Anniversary,14/10/2023,21/10/2023,,
895,C066,45,1,3/28/2023,18:45:56,6/4/2023,2:53:40,Sambhal,Birthday,28/3/2023,6/4/2023,,
896,C053,46,1,5/4/2023,4:13:55,10/4/2023,12:50:15,Haldia,Anniversary,5/4/2023,10/4/2023,,
897,C031,34,5,8/25/2023,7:53:21,1/9/2023,14:02:50,Dhule,Raksha Bandhan,25/8/2023,1/9/2023,,
898,C018,52,1,9/2/2023,6:18:52,13/2/2023,23:13:42,Kadapa,Valentine's Day,9/2/2023,13/2/2023,,
899,C011,63,1,12/17/2023,21:29:55,24/12/2023,0:16:41,Bijapur,All Occasions,17/12/2023,24/12/2023,,
900,C027,57,3,7/4/2023,15:09:00,15/4/2023,8:30:53,Sagar,Birthday,7/4/2023,15/4/2023,,
901,C043,27,4,8/22/2023,7:55:38,27/8/2023,1:32:30,Deoghar,Raksha Bandhan,22/8/2023,27/8/2023,,
902,C025,32,5,3/22/2023,13:29:55,24/3/2023,12:24:01,Bidar,Birthday,22/3/2023,24/3/2023,,
903,C066,63,2,9/15/2023,17:42:23,22/9/2023,19:28:38,Bhusawal,All Occasions,15/9/2023,22/9/2023,,
904,C013,2,4,12/2/2023,22:05:48,17/2/2023,1:05:37,Mira-Bhayandar,Valentine's Day,12/2/2023,17/2/2023,,
905,C080,58,1,10/2/2023,19:31:35,16/2/2023,8:32:14,Ichalkaranji,Valentine's Day,10/2/2023,16/2/2023,,
906,C100,49,3,6/2/2023,1:16:20,16/2/2023,9:14:48,Jalandhar,Valentine's Day,6/2/2023,16/2/2023,,
907,C046,30,2,4/19/2023,21:36:41,25/4/2023,11:12:03,Burhanpur,Anniversary,19/4/2023,25/4/2023,,
908,C090,28,5,8/22/2023,15:51:25,24/8/2023,22:50:08,Ozhukarai,Raksha Bandhan,22/8/2023,24/8/2023,,
909,C084,42,1,4/11/2023,7:43:51,8/11/2023,22:25:25,Hyderabad,All Occasions,4/11/2023,8/11/2023,,
910,C066,55,4,8/26/2023,2:03:23,4/9/2023,17:03:10,Kamarhati,Raksha Bandhan,26/8/2023,4/9/2023,,
911,C071,22,4,1/23/2023,5:18:52,28/1/2023,1:35:19,Nangloi Jat,All Occasions,23/1/2023,28/1/2023,,
912,C062,9,4,8/29/2023,3:09:59,6/9/2023,11:36:14,Ghaziabad,Raksha Bandhan,29/8/2023,6/9/2023,,
913,C092,56,5,10/12/2023,18:39:24,12/12/2023,5:37:07,Bharatpur,Anniversary,10/12/2023,12/12/2023,,
914,C048,33,4,9/2/2023,14:52:18,14/2/2023,9:47:20,Sambhal,Valentine's Day,9/2/2023,14/2/2023,,
915,C014,35,1,6/3/2023,21:12:40,14/3/2023,5:32:37,Uluberia,Holi,6/3/2023,14/3/2023,,
916,C063,33,2,6/2/2023,4:23:09,14/2/2023,21:19:24,Darbhanga,Valentine's Day,6/2/2023,14/2/2023,,
917,C052,12,3,1/24/2023,5:56:54,29/1/2023,11:04:23,Bareilly,Anniversary,24/1/2023,29/1/2023,,
918,C083,19,2,12/2/2023,18:13:06,21/2/2023,22:02:06,Pali,Valentine's Day,12/2/2023,21/2/2023,,
919,C038,35,5,2/28/2023,8:27:53,4/3/2023,0:05:29,Delhi,Holi,28/2/2023,4/3/2023,,
920,C026,45,1,6/29/2023,20:23:05,8/7/2023,23:41:37,Gorakhpur,Birthday,29/6/2023,8/7/2023,,
921,C078,23,4,9/18/2023,13:52:40,23/9/2023,7:22:26,Ghaziabad,Anniversary,18/9/2023,23/9/2023,,
922,C009,23,1,12/14/2023,9:16:24,18/12/2023,8:03:37,Mahbubnagar,Anniversary,14/12/2023,18/12/2023,,
923,C034,7,4,2/27/2023,14:37:32,28/2/2023,22:01:37,Ahmedabad,Holi,27/2/2023,28/2/2023,,
924,C013,17,1,3/25/2023,9:47:09,4/4/2023,22:56:05,Sagar,Anniversary,25/3/2023,4/4/2023,,
925,C012,31,1,8/1/2023,0:55:51,12/1/2023,6:39:07,Pallavaram,All Occasions,8/1/2023,12/1/2023,,
926,C049,40,4,3/28/2023,23:01:58,31/3/2023,23:51:25,Kulti,Anniversary,28/3/2023,31/3/2023,,
927,C100,43,4,3/11/2023,6:38:15,11/11/2023,5:00:17,Gopalpur,Diwali,3/11/2023,11/11/2023,,
928,C012,23,3,11/19/2023,11:06:24,27/11/2023,10:16:12,Bihar Sharif,Anniversary,19/11/2023,27/11/2023,,
929,C085,23,1,3/19/2023,7:00:52,26/3/2023,13:02:32,Kavali,Anniversary,19/3/2023,26/3/2023,,
930,C083,61,3,3/6/2023,15:52:31,7/6/2023,19:41:15,Gangtok,Anniversary,3/6/2023,7/6/2023,,
931,C053,14,1,4/17/2023,19:48:12,19/4/2023,10:25:35,Mahbubnagar,Birthday,17/4/2023,19/4/2023,,
932,C038,63,2,10/29/2023,16:32:30,2/11/2023,22:17:11,Durgapur,All Occasions,29/10/2023,2/11/2023,,
933,C038,51,3,11/14/2023,12:17:01,23/11/2023,2:50:02,Muzaffarnagar,All Occasions,14/11/2023,23/11/2023,,
934,C022,27,5,8/22/2023,0:41:04,23/8/2023,8:38:52,Agartala,Raksha Bandhan,22/8/2023,23/8/2023,,
935,C046,27,5,8/20/2023,9:38:15,29/8/2023,17:18:37,Kurnool,Raksha Bandhan,20/8/2023,29/8/2023,,
936,C045,43,4,2/11/2023,21:26:31,8/11/2023,10:03:32,Bardhaman,Diwali,2/11/2023,8/11/2023,,
937,C097,51,2,11/3/2023,3:57:43,15/3/2023,19:27:13,Rohtak,All Occasions,11/3/2023,15/3/2023,,
938,C005,59,3,8/29/2023,18:12:49,8/9/2023,1:17:33,Ratlam,Raksha Bandhan,29/8/2023,8/9/2023,,
939,C084,9,4,8/20/2023,20:55:05,21/8/2023,4:36:14,Bhilai,Raksha Bandhan,20/8/2023,21/8/2023,,
940,C082,57,4,11/1/2023,23:38:25,12/1/2023,4:04:53,Orai,Birthday,11/1/2023,12/1/2023,,
941,C058,18,4,5/19/2023,9:16:07,22/5/2023,10:28:01,Bidar,Birthday,19/5/2023,22/5/2023,,
942,C024,51,1,12/23/2023,4:59:43,26/12/2023,15:56:22,Surat,All Occasions,23/12/2023,26/12/2023,,
943,C026,22,4,2/19/2023,14:27:09,22/2/2023,19:05:59,Narasaraopet,All Occasions,19/2/2023,22/2/2023,,
944,C024,67,4,11/17/2023,20:34:33,21/11/2023,16:40:40,Amravati,Anniversary,17/11/2023,21/11/2023,,
945,C038,18,2,7/30/2023,12:00:02,6/8/2023,12:44:49,Raebareli,Birthday,30/7/2023,6/8/2023,,
946,C050,17,4,2/12/2023,11:07:29,9/12/2023,17:43:17,Ratlam,Anniversary,2/12/2023,9/12/2023,,
947,C100,38,3,6/10/2023,19:16:19,8/10/2023,23:24:47,Nadiad,Birthday,6/10/2023,8/10/2023,,
948,C061,26,3,4/3/2023,18:21:51,7/3/2023,13:11:26,Dehradun,Holi,4/3/2023,7/3/2023,,
949,C020,6,4,2/27/2023,20:55:01,6/3/2023,9:35:17,Begusarai,Holi,27/2/2023,6/3/2023,,
950,C014,39,3,10/16/2023,19:31:00,18/10/2023,21:09:20,Tiruchirappalli,All Occasions,16/10/2023,18/10/2023,,
951,C024,20,1,11/23/2023,15:34:09,25/11/2023,19:03:34,Bongaigaon,Anniversary,23/11/2023,25/11/2023,,
952,C027,49,4,12/2/2023,2:48:07,22/2/2023,9:19:09,Bidar,Valentine's Day,12/2/2023,22/2/2023,,
953,C076,40,1,3/9/2023,0:26:01,4/9/2023,7:33:50,Varanasi,Anniversary,3/9/2023,4/9/2023,,
954,C063,44,3,2/11/2023,4:01:43,3/11/2023,18:21:01,Ballia,Diwali,2/11/2023,3/11/2023,,
955,C015,24,4,3/6/2023,0:30:48,7/6/2023,9:07:26,Singrauli,Birthday,3/6/2023,7/6/2023,,
956,C037,34,5,8/29/2023,4:52:24,3/9/2023,14:53:28,Sagar,Raksha Bandhan,29/8/2023,3/9/2023,,
957,C038,23,1,12/15/2023,1:56:38,17/12/2023,21:07:55,Kanpur,Anniversary,15/12/2023,17/12/2023,,
958,C009,16,3,7/3/2023,14:02:57,14/3/2023,22:04:41,Bihar Sharif,Holi,7/3/2023,14/3/2023,,
959,C098,40,1,12/21/2023,1:54:46,26/12/2023,21:05:45,Raebareli,Anniversary,21/12/2023,26/12/2023,,
960,C032,48,3,5/11/2023,5:25:49,8/11/2023,9:56:17,Nadiad,Diwali,5/11/2023,8/11/2023,,
961,C016,1,5,1/2/2023,6:49:28,10/2/2023,20:54:38,Gulbarga,All Occasions,1/2/2023,10/2/2023,,
962,C028,17,5,9/29/2023,11:55:53,1/10/2023,16:15:08,Kalyan-Dombivli,Anniversary,29/9/2023,1/10/2023,,
963,C025,29,1,3/3/2023,8:44:19,6/3/2023,10:36:46,Phagwara,Holi,3/3/2023,6/3/2023,,
964,C098,32,4,10/19/2023,6:39:41,23/10/2023,22:22:39,Jammu,Birthday,19/10/2023,23/10/2023,,
965,C080,62,1,2/3/2023,3:15:10,6/3/2023,17:20:22,Amaravati,Holi,2/3/2023,6/3/2023,,
966,C061,13,2,1/3/2023,2:21:06,10/3/2023,10:22:53,Nellore,Holi,1/3/2023,10/3/2023,,
967,C041,68,4,12/2/2023,0:21:23,20/2/2023,18:29:48,Siliguri,Valentine's Day,12/2/2023,20/2/2023,,
968,C002,9,2,8/25/2023,23:55:22,1/9/2023,20:24:11,Jaunpur,Raksha Bandhan,25/8/2023,1/9/2023,,
969,C004,42,4,8/30/2023,22:56:34,3/9/2023,3:22:59,Khammam,All Occasions,30/8/2023,3/9/2023,,
970,C020,54,4,4/13/2023,3:26:33,21/4/2023,21:37:17,Siliguri,Anniversary,13/4/2023,21/4/2023,,
971,C027,47,1,2/3/2023,4:02:13,10/3/2023,19:17:36,Sultan Pur Majra,Holi,2/3/2023,10/3/2023,,
972,C026,30,2,4/30/2023,1:34:34,2/5/2023,5:27:14,Ujjain,Anniversary,30/4/2023,2/5/2023,,
973,C031,66,3,2/26/2023,10:35:55,7/3/2023,3:46:24,Barasat,Holi,26/2/2023,7/3/2023,,
974,C014,17,4,4/11/2023,19:16:59,7/11/2023,16:11:27,Pallavaram,Anniversary,4/11/2023,7/11/2023,,
975,C077,62,2,4/3/2023,0:26:32,12/3/2023,8:03:42,Sultan Pur Majra,Holi,4/3/2023,12/3/2023,,
976,C017,17,2,5/19/2023,7:11:09,20/5/2023,8:38:28,Raichur,Anniversary,19/5/2023,20/5/2023,,
977,C005,47,2,5/3/2023,12:33:31,7/3/2023,23:39:44,Rajpur Sonarpur,Holi,5/3/2023,7/3/2023,,
978,C019,29,4,2/28/2023,8:59:15,9/3/2023,6:31:07,Barasat,Holi,28/2/2023,9/3/2023,,
979,C030,9,4,8/28/2023,18:43:04,31/8/2023,20:12:58,Adoni,Raksha Bandhan,28/8/2023,31/8/2023,,
980,C067,12,5,9/21/2023,20:35:26,30/9/2023,0:43:39,Bijapur,Anniversary,21/9/2023,30/9/2023,,
981,C014,46,2,2/4/2023,20:01:08,3/4/2023,20:21:37,Dehradun,Anniversary,2/4/2023,3/4/2023,,
982,C019,47,4,2/28/2023,18:56:23,4/3/2023,3:11:23,Srinagar,Holi,28/2/2023,4/3/2023,,
983,C094,70,1,3/25/2023,9:39:44,1/4/2023,6:38:43,Satna,Birthday,25/3/2023,1/4/2023,,
984,C058,65,1,3/8/2023,22:31:02,7/8/2023,16:39:11,Ballia,All Occasions,3/8/2023,7/8/2023,,
985,C070,31,4,5/10/2023,11:27:20,13/10/2023,16:53:35,Ludhiana,All Occasions,5/10/2023,13/10/2023,,
986,C086,1,2,3/11/2023,16:41:54,5/11/2023,22:43:28,Bally,All Occasions,3/11/2023,5/11/2023,,
987,C018,65,3,12/20/2023,9:13:17,25/12/2023,4:10:09,Bulandshahr,All Occasions,20/12/2023,25/12/2023,,
988,C020,4,3,10/11/2023,9:47:17,15/11/2023,10:29:19,Mau,Diwali,10/11/2023,15/11/2023,,
989,C017,52,3,6/2/2023,8:11:27,15/2/2023,2:00:04,Bidhannagar,Valentine's Day,6/2/2023,15/2/2023,,
990,C021,42,2,4/12/2023,22:20:00,8/12/2023,23:57:55,Amritsar,All Occasions,4/12/2023,8/12/2023,,
991,C054,36,5,9/2/2023,15:01:12,15/2/2023,17:16:56,Barasat,Birthday,9/2/2023,15/2/2023,,
992,C091,43,3,2/11/2023,14:09:04,3/11/2023,19:32:39,Chittoor,Diwali,2/11/2023,3/11/2023,,
993,C082,61,5,8/10/2023,21:34:06,14/10/2023,15:55:58,Kishanganj,Anniversary,8/10/2023,14/10/2023,,
994,C004,68,2,2/13/2023,22:44:36,21/2/2023,6:45:30,Chandigarh,Valentine's Day,13/2/2023,21/2/2023,,
995,C089,57,2,7/20/2023,0:40:38,27/7/2023,11:42:03,Muzaffarnagar,Birthday,20/7/2023,27/7/2023,,
996,C077,25,5,5/13/2023,6:55:09,19/5/2023,5:41:20,Faridabad,Anniversary,13/5/2023,19/5/2023,,
997,C098,19,2,4/2/2023,4:28:27,10/2/2023,11:50:24,Vasai-Virar,Valentine's Day,4/2/2023,10/2/2023,,
998,C046,44,1,6/11/2023,16:17:11,14/11/2023,4:33:25,Ballia,Diwali,6/11/2023,14/11/2023,,
999,C054,52,2,6/2/2023,22:40:49,10/2/2023,12:29:21,Miryalaguda,Valentine's Day,6/2/2023,10/2/2023,,
1000,C012,27,4,8/25/2023,1:22:43,31/8/2023,6:57:59,Tadepalligudem,Raksha Bandhan,25/8/2023,31/8/2023,,
